srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1Id,system2Number,system2Id,rank
English,French,25,en-fr.test,25,A1715O393Q6YF,8,20,36,66,11
English,French,26,en-fr.test,26,A1715O393Q6YF,41,70,7,19,11
English,French,27,en-fr.test,27,A1715O393Q6YF,33,62,38,68,11
English,French,22,en-fr.test,22,A15Q5VRXZ6IV2C,5,17,50,8,11
English,French,23,en-fr.test,23,A15Q5VRXZ6IV2C,34,64,40,7,11
English,French,24,en-fr.test,24,A15Q5VRXZ6IV2C,50,8,19,41,1
English,French,25,en-fr.test,25,A1715O393Q6YF,35,65,41,70,11
English,French,26,en-fr.test,26,A1715O393Q6YF,36,66,41,70,11
English,French,27,en-fr.test,27,A1715O393Q6YF,36,66,40,7,11
English,French,22,en-fr.test,22,A2BWZXUR3QKPAB,39,69,40,7,1
English,French,23,en-fr.test,23,A2BWZXUR3QKPAB,35,65,36,66,11
English,French,24,en-fr.test,24,A2BWZXUR3QKPAB,39,69,38,68,2
English,French,16,en-fr.test,16,A15Q5VRXZ6IV2C,35,65,7,19,11
English,French,17,en-fr.test,17,A15Q5VRXZ6IV2C,36,66,39,69,11
English,French,18,en-fr.test,18,A15Q5VRXZ6IV2C,34,64,41,70,11
English,French,1,en-fr.test,1,A1715O393Q6YF,50,8,5,17,11
English,French,2,en-fr.test,2,A1715O393Q6YF,35,65,13,26,2
English,French,3,en-fr.test,3,A1715O393Q6YF,5,17,8,20,11
English,French,1,en-fr.test,1,A1715O393Q6YF,51,9,19,41,1
English,French,2,en-fr.test,2,A1715O393Q6YF,38,68,5,17,1
English,French,3,en-fr.test,3,A1715O393Q6YF,40,7,37,67,2
English,French,22,en-fr.test,22,A1715O393Q6YF,33,62,8,20,11
English,French,23,en-fr.test,23,A1715O393Q6YF,5,17,19,41,1
English,French,24,en-fr.test,24,A1715O393Q6YF,41,70,40,7,1
English,French,22,en-fr.test,22,A1715O393Q6YF,41,70,39,69,11
English,French,23,en-fr.test,23,A1715O393Q6YF,5,17,39,69,2
English,French,24,en-fr.test,24,A1715O393Q6YF,38,68,37,67,11
English,French,16,en-fr.test,16,A1715O393Q6YF,50,8,5,17,11
English,French,17,en-fr.test,17,A1715O393Q6YF,7,19,40,7,1
English,French,18,en-fr.test,18,A1715O393Q6YF,50,8,33,62,11
English,French,4,en-fr.test,4,A1715O393Q6YF,36,66,19,41,1
English,French,5,en-fr.test,5,A1715O393Q6YF,37,67,41,70,11
English,French,6,en-fr.test,6,A1715O393Q6YF,34,64,38,68,11
English,French,10,en-fr.test,10,AK7YVYGMIF6T0,50,8,9,21,11
English,French,11,en-fr.test,11,AK7YVYGMIF6T0,41,70,35,65,2
English,French,12,en-fr.test,12,AK7YVYGMIF6T0,37,67,36,66,2
English,French,16,en-fr.test,16,A15Q5VRXZ6IV2C,35,65,7,19,11
English,French,17,en-fr.test,17,A15Q5VRXZ6IV2C,33,62,41,70,1
English,French,18,en-fr.test,18,A15Q5VRXZ6IV2C,9,21,5,17,11
English,French,22,en-fr.test,22,A2BWZXUR3QKPAB,36,66,40,7,1
English,French,23,en-fr.test,23,A2BWZXUR3QKPAB,39,69,9,21,11
English,French,24,en-fr.test,24,A2BWZXUR3QKPAB,37,67,34,64,11
English,French,25,en-fr.test,25,A15Q5VRXZ6IV2C,50,8,41,70,11
English,French,26,en-fr.test,26,A15Q5VRXZ6IV2C,7,19,38,68,2
English,French,27,en-fr.test,27,A15Q5VRXZ6IV2C,41,70,7,19,11
English,French,13,en-fr.test,13,A15Q5VRXZ6IV2C,40,7,36,66,1
English,French,14,en-fr.test,14,A15Q5VRXZ6IV2C,19,41,5,17,2
English,French,15,en-fr.test,15,A15Q5VRXZ6IV2C,7,19,19,41,1
English,French,13,en-fr.test,13,A1715O393Q6YF,40,7,36,66,1
English,French,14,en-fr.test,14,A1715O393Q6YF,19,41,5,17,2
English,French,15,en-fr.test,15,A1715O393Q6YF,7,19,19,41,1
English,French,25,en-fr.test,25,A2BWZXUR3QKPAB,41,70,35,65,11
English,French,26,en-fr.test,26,A2BWZXUR3QKPAB,19,41,33,62,2
English,French,27,en-fr.test,27,A2BWZXUR3QKPAB,51,9,8,20,11
English,French,25,en-fr.test,25,AL7M7T6WKQPIV,7,19,8,20,1
English,French,26,en-fr.test,26,AL7M7T6WKQPIV,40,7,9,21,1
English,French,27,en-fr.test,27,AL7M7T6WKQPIV,8,20,19,41,1
English,French,25,en-fr.test,25,A15Q5VRXZ6IV2C,51,9,35,65,11
English,French,26,en-fr.test,26,A15Q5VRXZ6IV2C,8,20,13,26,11
English,French,27,en-fr.test,27,A15Q5VRXZ6IV2C,5,17,38,68,11
English,French,16,en-fr.test,16,AL7M7T6WKQPIV,40,7,37,67,1
English,French,17,en-fr.test,17,AL7M7T6WKQPIV,33,62,35,65,2
English,French,18,en-fr.test,18,AL7M7T6WKQPIV,51,9,38,68,2
English,French,16,en-fr.test,16,A2BWZXUR3QKPAB,40,7,37,67,11
English,French,17,en-fr.test,17,A2BWZXUR3QKPAB,33,62,35,65,1
English,French,18,en-fr.test,18,A2BWZXUR3QKPAB,51,9,38,68,11
English,French,22,en-fr.test,22,A2BWZXUR3QKPAB,34,64,33,62,11
English,French,23,en-fr.test,23,A2BWZXUR3QKPAB,36,66,39,69,11
English,French,24,en-fr.test,24,A2BWZXUR3QKPAB,19,41,9,21,2
English,French,22,en-fr.test,22,A1715O393Q6YF,50,8,39,69,11
English,French,23,en-fr.test,23,A1715O393Q6YF,36,66,19,41,1
English,French,24,en-fr.test,24,A1715O393Q6YF,19,41,41,70,2
English,French,16,en-fr.test,16,A2BWZXUR3QKPAB,37,67,5,17,11
English,French,17,en-fr.test,17,A2BWZXUR3QKPAB,35,65,39,69,11
English,French,18,en-fr.test,18,A2BWZXUR3QKPAB,7,19,41,70,11
English,French,25,en-fr.test,25,A1715O393Q6YF,7,19,35,65,11
English,French,26,en-fr.test,26,A1715O393Q6YF,34,64,40,7,11
English,French,27,en-fr.test,27,A1715O393Q6YF,8,20,38,68,11
English,French,13,en-fr.test,13,A1715O393Q6YF,7,19,34,64,11
English,French,14,en-fr.test,14,A1715O393Q6YF,50,8,40,7,11
English,French,15,en-fr.test,15,A1715O393Q6YF,34,64,36,66,11
English,French,13,en-fr.test,13,A2BWZXUR3QKPAB,7,19,34,64,11
English,French,14,en-fr.test,14,A2BWZXUR3QKPAB,50,8,40,7,11
English,French,15,en-fr.test,15,A2BWZXUR3QKPAB,34,64,36,66,11
English,French,4,en-fr.test,4,AK7YVYGMIF6T0,50,8,41,70,2
English,French,5,en-fr.test,5,AK7YVYGMIF6T0,33,62,36,66,1
English,French,6,en-fr.test,6,AK7YVYGMIF6T0,34,64,13,26,11
English,French,10,en-fr.test,10,A1715O393Q6YF,50,8,36,66,11
English,French,11,en-fr.test,11,A1715O393Q6YF,9,21,36,66,1
English,French,12,en-fr.test,12,A1715O393Q6YF,13,26,41,70,1
English,French,13,en-fr.test,13,A1715O393Q6YF,37,67,51,9,11
English,French,14,en-fr.test,14,A1715O393Q6YF,36,66,35,65,11
English,French,15,en-fr.test,15,A1715O393Q6YF,33,62,41,70,11
English,French,13,en-fr.test,13,A2BWZXUR3QKPAB,37,67,51,9,11
English,French,14,en-fr.test,14,A2BWZXUR3QKPAB,36,66,35,65,11
English,French,15,en-fr.test,15,A2BWZXUR3QKPAB,33,62,41,70,11
English,French,13,en-fr.test,13,A15Q5VRXZ6IV2C,37,67,51,9,11
English,French,14,en-fr.test,14,A15Q5VRXZ6IV2C,36,66,35,65,11
English,French,15,en-fr.test,15,A15Q5VRXZ6IV2C,33,62,41,70,11
English,French,1,en-fr.test,1,A15Q5VRXZ6IV2C,5,17,9,21,1
English,French,2,en-fr.test,2,A15Q5VRXZ6IV2C,37,67,39,69,11
English,French,3,en-fr.test,3,A15Q5VRXZ6IV2C,33,62,51,9,11
English,French,25,en-fr.test,25,A1715O393Q6YF,39,69,13,26,11
English,French,26,en-fr.test,26,A1715O393Q6YF,41,70,40,7,1
English,French,27,en-fr.test,27,A1715O393Q6YF,9,21,5,17,1
English,French,13,en-fr.test,13,A1715O393Q6YF,34,64,7,19,11
English,French,14,en-fr.test,14,A1715O393Q6YF,39,69,19,41,1
English,French,15,en-fr.test,15,A1715O393Q6YF,41,70,33,62,11
English,French,4,en-fr.test,4,A9K49S97N9S9Y,37,67,8,20,2
English,French,5,en-fr.test,5,A9K49S97N9S9Y,37,67,40,7,2
English,French,6,en-fr.test,6,A9K49S97N9S9Y,8,20,33,62,1
English,French,22,en-fr.test,22,A15Q5VRXZ6IV2C,38,68,41,70,11
English,French,23,en-fr.test,23,A15Q5VRXZ6IV2C,13,26,37,67,11
English,French,24,en-fr.test,24,A15Q5VRXZ6IV2C,7,19,41,70,11
English,French,7,en-fr.test,7,A1715O393Q6YF,34,64,19,41,1
English,French,8,en-fr.test,8,A1715O393Q6YF,39,69,33,62,1
English,French,9,en-fr.test,9,A1715O393Q6YF,51,9,7,19,11
English,French,4,en-fr.test,4,A1715O393Q6YF,41,70,34,64,11
English,French,5,en-fr.test,5,A1715O393Q6YF,37,67,51,9,11
English,French,6,en-fr.test,6,A1715O393Q6YF,38,68,13,26,11
English,French,4,en-fr.test,4,A2BWZXUR3QKPAB,41,70,34,64,1
English,French,5,en-fr.test,5,A2BWZXUR3QKPAB,37,67,51,9,11
English,French,6,en-fr.test,6,A2BWZXUR3QKPAB,38,68,13,26,11
English,French,4,en-fr.test,4,A15Q5VRXZ6IV2C,38,68,35,65,11
English,French,5,en-fr.test,5,A15Q5VRXZ6IV2C,37,67,34,64,11
English,French,6,en-fr.test,6,A15Q5VRXZ6IV2C,19,41,51,9,2
English,French,1,en-fr.test,1,A3MI44R9R0K295,19,41,34,64,2
English,French,2,en-fr.test,2,A3MI44R9R0K295,33,62,8,20,2
English,French,3,en-fr.test,3,A3MI44R9R0K295,35,65,33,62,11
English,French,25,en-fr.test,25,A1PNES14C8XNFL,39,69,7,19,2
English,French,26,en-fr.test,26,A1PNES14C8XNFL,39,69,7,19,1
English,French,27,en-fr.test,27,A1PNES14C8XNFL,9,21,41,70,1
English,French,25,en-fr.test,25,A1715O393Q6YF,39,69,7,19,11
English,French,26,en-fr.test,26,A1715O393Q6YF,39,69,7,19,11
English,French,27,en-fr.test,27,A1715O393Q6YF,9,21,41,70,11
English,French,25,en-fr.test,25,A3MI44R9R0K295,39,69,7,19,11
English,French,26,en-fr.test,26,A3MI44R9R0K295,39,69,7,19,11
English,French,27,en-fr.test,27,A3MI44R9R0K295,9,21,41,70,11
English,French,22,en-fr.test,22,A2BWZXUR3QKPAB,36,66,34,64,11
English,French,23,en-fr.test,23,A2BWZXUR3QKPAB,7,19,35,65,11
English,French,24,en-fr.test,24,A2BWZXUR3QKPAB,34,64,40,7,11
English,French,7,en-fr.test,7,A15Q5VRXZ6IV2C,19,41,35,65,2
English,French,8,en-fr.test,8,A15Q5VRXZ6IV2C,38,68,34,64,11
English,French,9,en-fr.test,9,A15Q5VRXZ6IV2C,39,69,13,26,11
English,French,4,en-fr.test,4,A1715O393Q6YF,7,19,9,21,11
English,French,5,en-fr.test,5,A1715O393Q6YF,41,70,35,65,11
English,French,6,en-fr.test,6,A1715O393Q6YF,38,68,36,66,11
English,French,16,en-fr.test,16,A1QAOIU9VG9B3F,35,65,33,62,2
English,French,17,en-fr.test,17,A1QAOIU9VG9B3F,40,7,35,65,11
English,French,18,en-fr.test,18,A1QAOIU9VG9B3F,39,69,37,67,2
English,French,10,en-fr.test,10,A15Q5VRXZ6IV2C,37,67,51,9,11
English,French,11,en-fr.test,11,A15Q5VRXZ6IV2C,40,7,13,26,11
English,French,12,en-fr.test,12,A15Q5VRXZ6IV2C,19,41,7,19,2
English,French,10,en-fr.test,10,AW17FU3U5XYAM,37,67,51,9,2
English,French,11,en-fr.test,11,AW17FU3U5XYAM,40,7,13,26,11
English,French,12,en-fr.test,12,AW17FU3U5XYAM,19,41,7,19,2
English,French,19,en-fr.test,19,A1715O393Q6YF,50,8,34,64,11
English,French,20,en-fr.test,20,A1715O393Q6YF,34,64,50,8,11
English,French,21,en-fr.test,21,A1715O393Q6YF,8,20,37,67,1
English,French,19,en-fr.test,19,A2BWZXUR3QKPAB,50,8,34,64,11
English,French,20,en-fr.test,20,A2BWZXUR3QKPAB,34,64,50,8,11
English,French,21,en-fr.test,21,A2BWZXUR3QKPAB,8,20,37,67,1
English,French,22,en-fr.test,22,A1715O393Q6YF,50,8,5,17,11
English,French,23,en-fr.test,23,A1715O393Q6YF,36,66,40,7,11
English,French,24,en-fr.test,24,A1715O393Q6YF,35,65,41,70,1
English,French,22,en-fr.test,22,A15Q5VRXZ6IV2C,50,8,5,17,11
English,French,23,en-fr.test,23,A15Q5VRXZ6IV2C,36,66,40,7,11
English,French,24,en-fr.test,24,A15Q5VRXZ6IV2C,35,65,41,70,11
English,French,4,en-fr.test,4,A1715O393Q6YF,8,20,36,66,11
English,French,5,en-fr.test,5,A1715O393Q6YF,38,68,51,9,11
English,French,6,en-fr.test,6,A1715O393Q6YF,33,62,37,67,11
English,French,4,en-fr.test,4,A3MI44R9R0K295,8,20,36,66,11
English,French,5,en-fr.test,5,A3MI44R9R0K295,38,68,51,9,11
English,French,6,en-fr.test,6,A3MI44R9R0K295,33,62,37,67,1
English,French,4,en-fr.test,4,AK7YVYGMIF6T0,8,20,36,66,1
English,French,5,en-fr.test,5,AK7YVYGMIF6T0,38,68,51,9,11
English,French,6,en-fr.test,6,AK7YVYGMIF6T0,33,62,37,67,11
English,French,4,en-fr.test,4,A15Q5VRXZ6IV2C,37,67,5,17,11
English,French,5,en-fr.test,5,A15Q5VRXZ6IV2C,50,8,33,62,1
English,French,6,en-fr.test,6,A15Q5VRXZ6IV2C,5,17,9,21,11
English,French,13,en-fr.test,13,A1715O393Q6YF,50,8,40,7,11
English,French,14,en-fr.test,14,A1715O393Q6YF,40,7,13,26,11
English,French,15,en-fr.test,15,A1715O393Q6YF,9,21,5,17,1
English,French,13,en-fr.test,13,A15Q5VRXZ6IV2C,37,67,40,7,11
English,French,14,en-fr.test,14,A15Q5VRXZ6IV2C,40,7,37,67,11
English,French,15,en-fr.test,15,A15Q5VRXZ6IV2C,5,17,41,70,2
English,French,13,en-fr.test,13,A1715O393Q6YF,38,68,33,62,11
English,French,14,en-fr.test,14,A1715O393Q6YF,39,69,35,65,11
English,French,15,en-fr.test,15,A1715O393Q6YF,7,19,34,64,11
English,French,13,en-fr.test,13,A3MI44R9R0K295,38,68,33,62,11
English,French,14,en-fr.test,14,A3MI44R9R0K295,39,69,35,65,11
English,French,15,en-fr.test,15,A3MI44R9R0K295,7,19,34,64,11
English,French,13,en-fr.test,13,A15Q5VRXZ6IV2C,35,65,34,64,11
English,French,14,en-fr.test,14,A15Q5VRXZ6IV2C,51,9,38,68,11
English,French,15,en-fr.test,15,A15Q5VRXZ6IV2C,8,20,50,8,11
English,French,25,en-fr.test,25,A2BWZXUR3QKPAB,33,62,34,64,11
English,French,26,en-fr.test,26,A2BWZXUR3QKPAB,5,17,13,26,11
English,French,27,en-fr.test,27,A2BWZXUR3QKPAB,51,9,34,64,11
English,French,19,en-fr.test,19,A2BWZXUR3QKPAB,36,66,7,19,11
English,French,20,en-fr.test,20,A2BWZXUR3QKPAB,41,70,40,7,11
English,French,21,en-fr.test,21,A2BWZXUR3QKPAB,36,66,50,8,11
English,French,19,en-fr.test,19,A1F4BF39R0KUYS,36,66,7,19,1
English,French,20,en-fr.test,20,A1F4BF39R0KUYS,41,70,40,7,1
English,French,21,en-fr.test,21,A1F4BF39R0KUYS,36,66,50,8,2
English,French,13,en-fr.test,13,A2BWZXUR3QKPAB,36,66,39,69,2
English,French,14,en-fr.test,14,A2BWZXUR3QKPAB,34,64,5,17,11
English,French,15,en-fr.test,15,A2BWZXUR3QKPAB,36,66,34,64,11
English,French,4,en-fr.test,4,A1715O393Q6YF,34,64,35,65,11
English,French,5,en-fr.test,5,A1715O393Q6YF,36,66,9,21,11
English,French,6,en-fr.test,6,A1715O393Q6YF,5,17,7,19,11
English,French,4,en-fr.test,4,A3MI44R9R0K295,34,64,35,65,11
English,French,5,en-fr.test,5,A3MI44R9R0K295,36,66,9,21,11
English,French,6,en-fr.test,6,A3MI44R9R0K295,5,17,7,19,11
English,French,1,en-fr.test,1,A1715O393Q6YF,38,68,39,69,11
English,French,2,en-fr.test,2,A1715O393Q6YF,35,65,40,7,2
English,French,3,en-fr.test,3,A1715O393Q6YF,36,66,35,65,11
English,French,7,en-fr.test,7,A15Q5VRXZ6IV2C,5,17,9,21,11
English,French,8,en-fr.test,8,A15Q5VRXZ6IV2C,7,19,8,20,1
English,French,9,en-fr.test,9,A15Q5VRXZ6IV2C,34,64,50,8,11
English,French,19,en-fr.test,19,A15Q5VRXZ6IV2C,34,64,50,8,11
English,French,20,en-fr.test,20,A15Q5VRXZ6IV2C,34,64,8,20,11
English,French,21,en-fr.test,21,A15Q5VRXZ6IV2C,33,62,7,19,11
English,French,16,en-fr.test,16,A1715O393Q6YF,34,64,37,67,11
English,French,17,en-fr.test,17,A1715O393Q6YF,36,66,9,21,11
English,French,18,en-fr.test,18,A1715O393Q6YF,50,8,5,17,11
English,French,19,en-fr.test,19,A3MI44R9R0K295,34,64,9,21,1
English,French,20,en-fr.test,20,A3MI44R9R0K295,9,21,40,7,11
English,French,21,en-fr.test,21,A3MI44R9R0K295,5,17,8,20,11
English,French,10,en-fr.test,10,A15Q5VRXZ6IV2C,35,65,5,17,2
English,French,11,en-fr.test,11,A15Q5VRXZ6IV2C,33,62,34,64,2
English,French,12,en-fr.test,12,A15Q5VRXZ6IV2C,35,65,41,70,1
English,French,4,en-fr.test,4,A15Q5VRXZ6IV2C,39,69,37,67,11
English,French,5,en-fr.test,5,A15Q5VRXZ6IV2C,7,19,19,41,1
English,French,6,en-fr.test,6,A15Q5VRXZ6IV2C,8,20,19,41,1
English,French,4,en-fr.test,4,A3MI44R9R0K295,39,69,37,67,11
English,French,5,en-fr.test,5,A3MI44R9R0K295,7,19,19,41,1
English,French,6,en-fr.test,6,A3MI44R9R0K295,8,20,19,41,1
English,French,19,en-fr.test,19,A1715O393Q6YF,34,64,9,21,1
English,French,20,en-fr.test,20,A1715O393Q6YF,8,20,13,26,2
English,French,21,en-fr.test,21,A1715O393Q6YF,36,66,8,20,2
English,French,7,en-fr.test,7,A15Q5VRXZ6IV2C,37,67,36,66,1
English,French,8,en-fr.test,8,A15Q5VRXZ6IV2C,5,17,51,9,1
English,French,9,en-fr.test,9,A15Q5VRXZ6IV2C,7,19,37,67,11
English,French,4,en-fr.test,4,A15Q5VRXZ6IV2C,39,69,50,8,11
English,French,5,en-fr.test,5,A15Q5VRXZ6IV2C,38,68,13,26,11
English,French,6,en-fr.test,6,A15Q5VRXZ6IV2C,7,19,51,9,11
English,French,22,en-fr.test,22,A1715O393Q6YF,33,62,19,41,1
English,French,23,en-fr.test,23,A1715O393Q6YF,50,8,36,66,11
English,French,24,en-fr.test,24,A1715O393Q6YF,37,67,34,64,11
English,French,7,en-fr.test,7,A2BWZXUR3QKPAB,38,68,34,64,11
English,French,8,en-fr.test,8,A2BWZXUR3QKPAB,41,70,37,67,11
English,French,9,en-fr.test,9,A2BWZXUR3QKPAB,5,17,50,8,11
English,French,7,en-fr.test,7,A3MI44R9R0K295,50,8,35,65,11
English,French,8,en-fr.test,8,A3MI44R9R0K295,19,41,5,17,2
English,French,9,en-fr.test,9,A3MI44R9R0K295,34,64,40,7,11
English,French,1,en-fr.test,1,A1715O393Q6YF,8,20,9,21,1
English,French,2,en-fr.test,2,A1715O393Q6YF,8,20,13,26,1
English,French,3,en-fr.test,3,A1715O393Q6YF,40,7,5,17,2
English,French,1,en-fr.test,1,AW17FU3U5XYAM,8,20,9,21,11
English,French,2,en-fr.test,2,AW17FU3U5XYAM,8,20,13,26,11
English,French,3,en-fr.test,3,AW17FU3U5XYAM,40,7,5,17,2
English,French,7,en-fr.test,7,A3MI44R9R0K295,19,41,5,17,2
English,French,8,en-fr.test,8,A3MI44R9R0K295,35,65,39,69,11
English,French,9,en-fr.test,9,A3MI44R9R0K295,36,66,38,68,11
English,French,10,en-fr.test,10,A1715O393Q6YF,39,69,50,8,11
English,French,11,en-fr.test,11,A1715O393Q6YF,50,8,9,21,2
English,French,12,en-fr.test,12,A1715O393Q6YF,40,7,9,21,11
English,French,25,en-fr.test,25,A3MI44R9R0K295,38,68,8,20,11
English,French,26,en-fr.test,26,A3MI44R9R0K295,40,7,19,41,1
English,French,27,en-fr.test,27,A3MI44R9R0K295,35,65,5,17,1
English,French,13,en-fr.test,13,A3MI44R9R0K295,19,41,38,68,2
English,French,14,en-fr.test,14,A3MI44R9R0K295,39,69,19,41,1
English,French,15,en-fr.test,15,A3MI44R9R0K295,33,62,38,68,11
English,French,1,en-fr.test,1,A3MI44R9R0K295,33,62,9,21,1
English,French,2,en-fr.test,2,A3MI44R9R0K295,40,7,5,17,11
English,French,3,en-fr.test,3,A3MI44R9R0K295,51,9,5,17,11
English,French,1,en-fr.test,1,A9K49S97N9S9Y,7,19,50,8,2
English,French,2,en-fr.test,2,A9K49S97N9S9Y,35,65,13,26,2
English,French,3,en-fr.test,3,A9K49S97N9S9Y,34,64,35,65,1
English,French,22,en-fr.test,22,A3MI44R9R0K295,50,8,13,26,11
English,French,23,en-fr.test,23,A3MI44R9R0K295,7,19,33,62,11
English,French,24,en-fr.test,24,A3MI44R9R0K295,37,67,51,9,1
English,French,7,en-fr.test,7,A3MI44R9R0K295,38,68,33,62,1
English,French,8,en-fr.test,8,A3MI44R9R0K295,40,7,39,69,1
English,French,9,en-fr.test,9,A3MI44R9R0K295,36,66,38,68,11
English,French,4,en-fr.test,4,A3MI44R9R0K295,39,69,33,62,1
English,French,5,en-fr.test,5,A3MI44R9R0K295,33,62,5,17,2
English,French,6,en-fr.test,6,A3MI44R9R0K295,50,8,19,41,1
English,French,22,en-fr.test,22,A9K49S97N9S9Y,35,65,13,26,1
English,French,23,en-fr.test,23,A9K49S97N9S9Y,5,17,51,9,2
English,French,24,en-fr.test,24,A9K49S97N9S9Y,41,70,33,62,1
English,French,13,en-fr.test,13,A9K49S97N9S9Y,50,8,51,9,2
English,French,14,en-fr.test,14,A9K49S97N9S9Y,13,26,51,9,1
English,French,15,en-fr.test,15,A9K49S97N9S9Y,9,21,36,66,1
English,French,22,en-fr.test,22,A3MI44R9R0K295,41,70,9,21,11
English,French,23,en-fr.test,23,A3MI44R9R0K295,13,26,34,64,11
English,French,24,en-fr.test,24,A3MI44R9R0K295,51,9,9,21,2
English,French,22,en-fr.test,22,A3MI44R9R0K295,5,17,40,7,1
English,French,23,en-fr.test,23,A3MI44R9R0K295,39,69,40,7,11
English,French,24,en-fr.test,24,A3MI44R9R0K295,19,41,51,9,2
English,French,1,en-fr.test,1,A3MI44R9R0K295,40,7,35,65,11
English,French,2,en-fr.test,2,A3MI44R9R0K295,51,9,40,7,2
English,French,3,en-fr.test,3,A3MI44R9R0K295,9,21,19,41,1
English,French,13,en-fr.test,13,A3MI44R9R0K295,36,66,13,26,11
English,French,14,en-fr.test,14,A3MI44R9R0K295,8,20,36,66,11
English,French,15,en-fr.test,15,A3MI44R9R0K295,36,66,40,7,1
English,French,13,en-fr.test,13,A3MI44R9R0K295,51,9,5,17,11
English,French,14,en-fr.test,14,A3MI44R9R0K295,41,70,39,69,11
English,French,15,en-fr.test,15,A3MI44R9R0K295,35,65,9,21,11
English,French,19,en-fr.test,19,A3MI44R9R0K295,40,7,5,17,11
English,French,20,en-fr.test,20,A3MI44R9R0K295,34,64,9,21,11
English,French,21,en-fr.test,21,A3MI44R9R0K295,39,69,33,62,2
English,French,7,en-fr.test,7,A3MI44R9R0K295,37,67,33,62,1
English,French,8,en-fr.test,8,A3MI44R9R0K295,5,17,41,70,11
English,French,9,en-fr.test,9,A3MI44R9R0K295,33,62,7,19,11
English,French,13,en-fr.test,13,A3MI44R9R0K295,9,21,50,8,11
English,French,14,en-fr.test,14,A3MI44R9R0K295,51,9,50,8,11
English,French,15,en-fr.test,15,A3MI44R9R0K295,34,64,39,69,11
English,French,25,en-fr.test,25,A3MI44R9R0K295,9,21,39,69,11
English,French,26,en-fr.test,26,A3MI44R9R0K295,38,68,34,64,1
English,French,27,en-fr.test,27,A3MI44R9R0K295,13,26,50,8,11
English,French,10,en-fr.test,10,A3MI44R9R0K295,9,21,50,8,2
English,French,11,en-fr.test,11,A3MI44R9R0K295,7,19,8,20,11
English,French,12,en-fr.test,12,A3MI44R9R0K295,37,67,9,21,11
English,French,13,en-fr.test,13,A3MI44R9R0K295,38,68,13,26,11
English,French,14,en-fr.test,14,A3MI44R9R0K295,13,26,19,41,1
English,French,15,en-fr.test,15,A3MI44R9R0K295,50,8,13,26,11
English,French,7,en-fr.test,7,A9K49S97N9S9Y,40,7,7,19,1
English,French,8,en-fr.test,8,A9K49S97N9S9Y,37,67,8,20,1
English,French,9,en-fr.test,9,A9K49S97N9S9Y,36,66,40,7,2
English,French,22,en-fr.test,22,A3MI44R9R0K295,19,41,39,69,2
English,French,23,en-fr.test,23,A3MI44R9R0K295,39,69,7,19,11
English,French,24,en-fr.test,24,A3MI44R9R0K295,9,21,36,66,11
English,French,10,en-fr.test,10,A3MI44R9R0K295,51,9,38,68,1
English,French,11,en-fr.test,11,A3MI44R9R0K295,41,70,50,8,2
English,French,12,en-fr.test,12,A3MI44R9R0K295,41,70,19,41,1
English,French,10,en-fr.test,10,A3MI44R9R0K295,37,67,13,26,11
English,French,11,en-fr.test,11,A3MI44R9R0K295,13,26,9,21,1
English,French,12,en-fr.test,12,A3MI44R9R0K295,19,41,33,62,2
English,French,22,en-fr.test,22,A3MI44R9R0K295,34,64,36,66,11
English,French,23,en-fr.test,23,A3MI44R9R0K295,40,7,19,41,1
English,French,24,en-fr.test,24,A3MI44R9R0K295,9,21,13,26,11
English,French,10,en-fr.test,10,A3MI44R9R0K295,36,66,38,68,1
English,French,11,en-fr.test,11,A3MI44R9R0K295,19,41,36,66,2
English,French,12,en-fr.test,12,A3MI44R9R0K295,51,9,37,67,11
English,French,10,en-fr.test,10,A3MI44R9R0K295,19,41,33,62,2
English,French,11,en-fr.test,11,A3MI44R9R0K295,13,26,19,41,1
English,French,12,en-fr.test,12,A3MI44R9R0K295,35,65,33,62,2
English,French,13,en-fr.test,13,A3MI44R9R0K295,37,67,39,69,11
English,French,14,en-fr.test,14,A3MI44R9R0K295,50,8,39,69,11
English,French,15,en-fr.test,15,A3MI44R9R0K295,41,70,50,8,11
English,French,1,en-fr.test,1,A3MI44R9R0K295,37,67,8,20,11
English,French,2,en-fr.test,2,A3MI44R9R0K295,35,65,5,17,2
English,French,3,en-fr.test,3,A3MI44R9R0K295,8,20,35,65,11
English,French,19,en-fr.test,19,A3MI44R9R0K295,40,7,36,66,11
English,French,20,en-fr.test,20,A3MI44R9R0K295,33,62,40,7,11
English,French,21,en-fr.test,21,A3MI44R9R0K295,8,20,37,67,11
English,French,13,en-fr.test,13,A3A4P6BWFE7HFN,9,21,5,17,2
English,French,14,en-fr.test,14,A3A4P6BWFE7HFN,36,66,38,68,1
English,French,15,en-fr.test,15,A3A4P6BWFE7HFN,51,9,38,68,2
English,French,22,en-fr.test,22,A3MI44R9R0K295,36,66,40,7,1
English,French,23,en-fr.test,23,A3MI44R9R0K295,39,69,9,21,11
English,French,24,en-fr.test,24,A3MI44R9R0K295,37,67,34,64,1
English,French,22,en-fr.test,22,A3MI44R9R0K295,36,66,33,62,2
English,French,23,en-fr.test,23,A3MI44R9R0K295,38,68,8,20,11
English,French,24,en-fr.test,24,A3MI44R9R0K295,9,21,8,20,11
